,ActivityDate,Start Date,End Date,Id,Duration Months,ActivityDateDifYear,completed,Avg Completed Duration
622,2017-05-01,2017-02-17,2019-10-03,1306,31,0.19986721151016107,0.0,1.6667008928571427
622,2017-06-01,2017-02-17,2019-10-03,1306,31,0.28474232872680477,0.0,1.6667008928571427
622,2017-07-01,2017-02-17,2019-10-03,1306,31,0.36687953893646,0.0,1.6667008928571427
622,2017-08-01,2017-02-17,2019-10-03,1306,31,0.4517546561531038,0.0,1.6667008928571427
622,2017-09-01,2017-02-17,2019-10-03,1306,31,0.5366297733697475,0.0,1.6667008928571427
622,2017-10-01,2017-02-17,2019-10-03,1306,31,0.6187669835794027,0.0,1.6667008928571427
622,2017-11-01,2017-02-17,2019-10-03,1306,31,0.7036421007960465,0.0,1.6667008928571427
622,2017-12-01,2017-02-17,2019-10-03,1306,31,0.7857793110057016,0.0,1.6667008928571427
622,2018-01-01,2017-02-17,2019-10-03,1306,31,0.8706544282223454,0.0,1.6667008928571427
622,2018-02-01,2017-02-17,2019-10-03,1306,31,0.9555295454389892,0.0,1.6667008928571427
622,2018-03-01,2017-02-17,2019-10-03,1306,31,1.0321909416346673,0.0,1.6667008928571427
622,2018-04-01,2017-02-17,2019-10-03,1306,31,1.117066058851311,0.0,1.6667008928571427
622,2018-05-01,2017-02-17,2019-10-03,1306,31,1.1992032690609664,0.0,1.6667008928571427
622,2018-06-01,2017-02-17,2019-10-03,1306,31,1.2840783862776102,0.0,1.6667008928571427
622,2018-07-01,2017-02-17,2019-10-03,1306,31,1.3662155964872653,0.0,1.6667008928571427
622,2018-08-01,2017-02-17,2019-10-03,1306,31,1.451090713703909,0.0,1.6667008928571427
622,2018-09-01,2017-02-17,2019-10-03,1306,31,1.5359658309205528,0.0,1.6667008928571427
622,2018-10-01,2017-02-17,2019-10-03,1306,31,1.618103041130208,0.0,1.6667008928571427
622,2018-11-01,2017-02-17,2019-10-03,1306,31,1.7029781583468517,0.0,1.6667008928571427
622,2018-12-01,2017-02-17,2019-10-03,1306,31,1.7851153685565069,0.0,1.6667008928571427
622,2019-01-01,2017-02-17,2019-10-03,1306,31,1.8699904857731506,0.0,1.6667008928571427
622,2019-02-01,2017-02-17,2019-10-03,1306,31,1.9548656029897944,0.0,1.6667008928571427
622,2019-03-01,2017-02-17,2019-10-03,1306,31,2.0315269991854725,0.0,1.6667008928571427
622,2019-04-01,2017-02-17,2019-10-03,1306,31,2.1164021164021163,0.0,1.6667008928571427
622,2019-05-01,2017-02-17,2019-10-03,1306,31,2.1985393266117716,0.0,1.6667008928571427
622,2019-06-01,2017-02-17,2019-10-03,1306,31,2.2834144438284154,0.0,1.6667008928571427
622,2019-07-01,2017-02-17,2019-10-03,1306,31,2.3655516540380708,0.0,1.6667008928571427
622,2019-08-01,2017-02-17,2019-10-03,1306,31,2.4504267712547145,0.0,1.6667008928571427
622,2019-09-01,2017-02-17,2019-10-03,1306,31,2.5353018884713583,0.0,1.6667008928571427
622,2019-10-01,2017-02-17,2019-10-03,1306,31,2.617439098681013,0.0,1.6667008928571427
623,2014-04-01,2014-03-08,2018-11-14,808,56,0.06570976816772418,0.0,1.6667008928571427
623,2014-05-01,2014-03-08,2018-11-14,808,56,0.14784697837737942,0.0,1.6667008928571427
623,2014-06-01,2014-03-08,2018-11-14,808,56,0.23272209559402315,0.0,1.6667008928571427
623,2014-07-01,2014-03-08,2018-11-14,808,56,0.3148593058036784,0.0,1.6667008928571427
623,2014-08-01,2014-03-08,2018-11-14,808,56,0.39973442302032214,0.0,1.6667008928571427
623,2014-09-01,2014-03-08,2018-11-14,808,56,0.48460954023696584,0.0,1.6667008928571427
623,2014-10-01,2014-03-08,2018-11-14,808,56,0.566746750446621,0.0,1.6667008928571427
623,2014-11-01,2014-03-08,2018-11-14,808,56,0.6516218676632648,0.0,1.6667008928571427
623,2014-12-01,2014-03-08,2018-11-14,808,56,0.73375907787292,0.0,1.6667008928571427
623,2015-01-01,2014-03-08,2018-11-14,808,56,0.8186341950895638,0.0,1.6667008928571427
623,2015-02-01,2014-03-08,2018-11-14,808,56,0.9035093123062076,0.0,1.6667008928571427
623,2015-03-01,2014-03-08,2018-11-14,808,56,0.9801707085018857,0.0,1.6667008928571427
623,2015-04-01,2014-03-08,2018-11-14,808,56,1.0650458257185296,0.0,1.6667008928571427
623,2015-05-01,2014-03-08,2018-11-14,808,56,1.1471830359281847,0.0,1.6667008928571427
623,2015-06-01,2014-03-08,2018-11-14,808,56,1.2320581531448285,0.0,1.6667008928571427
623,2015-07-01,2014-03-08,2018-11-14,808,56,1.3141953633544836,0.0,1.6667008928571427
623,2015-08-01,2014-03-08,2018-11-14,808,56,1.3990704805711274,0.0,1.6667008928571427
623,2015-09-01,2014-03-08,2018-11-14,808,56,1.4839455977877711,0.0,1.6667008928571427
623,2015-10-01,2014-03-08,2018-11-14,808,56,1.5660828079974263,0.0,1.6667008928571427
623,2015-11-01,2014-03-08,2018-11-14,808,56,1.65095792521407,0.0,1.6667008928571427
623,2015-12-01,2014-03-08,2018-11-14,808,56,1.7330951354237254,0.0,1.6667008928571427
623,2016-01-01,2014-03-08,2018-11-14,808,56,1.8179702526403692,0.0,1.6667008928571427
623,2016-02-01,2014-03-08,2018-11-14,808,56,1.902845369857013,0.0,1.6667008928571427
623,2016-03-01,2014-03-08,2018-11-14,808,56,1.9822446730596794,0.0,1.6667008928571427
623,2016-04-01,2014-03-08,2018-11-14,808,56,2.0671197902763234,0.0,1.6667008928571427
623,2016-05-01,2014-03-08,2018-11-14,808,56,2.1492570004859783,0.0,1.6667008928571427
623,2016-06-01,2014-03-08,2018-11-14,808,56,2.234132117702622,0.0,1.6667008928571427
623,2016-07-01,2014-03-08,2018-11-14,808,56,2.3162693279122775,0.0,1.6667008928571427
623,2016-08-01,2014-03-08,2018-11-14,808,56,2.4011444451289212,0.0,1.6667008928571427
623,2016-09-01,2014-03-08,2018-11-14,808,56,2.486019562345565,0.0,1.6667008928571427
623,2016-10-01,2014-03-08,2018-11-14,808,56,2.5681567725552203,0.0,1.6667008928571427
623,2016-11-01,2014-03-08,2018-11-14,808,56,2.653031889771864,0.0,1.6667008928571427
623,2016-12-01,2014-03-08,2018-11-14,808,56,2.735169099981519,0.0,1.6667008928571427
623,2017-01-01,2014-03-08,2018-11-14,808,56,2.820044217198163,0.0,1.6667008928571427
623,2017-02-01,2014-03-08,2018-11-14,808,56,2.9049193344148065,0.0,1.6667008928571427
623,2017-03-01,2014-03-08,2018-11-14,808,56,2.9815807306104847,0.0,1.6667008928571427
623,2017-04-01,2014-03-08,2018-11-14,808,56,3.0664558478271284,0.0,1.6667008928571427
623,2017-05-01,2014-03-08,2018-11-14,808,56,3.148593058036784,0.0,1.6667008928571427
623,2017-06-01,2014-03-08,2018-11-14,808,56,3.2334681752534276,0.0,1.6667008928571427
623,2017-07-01,2014-03-08,2018-11-14,808,56,3.315605385463083,0.0,1.6667008928571427
623,2017-08-01,2014-03-08,2018-11-14,808,56,3.4004805026797267,0.0,1.6667008928571427
623,2017-09-01,2014-03-08,2018-11-14,808,56,3.4853556198963704,0.0,1.6667008928571427
623,2017-10-01,2014-03-08,2018-11-14,808,56,3.5674928301060254,0.0,1.6667008928571427
623,2017-11-01,2014-03-08,2018-11-14,808,56,3.652367947322669,0.0,1.6667008928571427
623,2017-12-01,2014-03-08,2018-11-14,808,56,3.7345051575323245,0.0,1.6667008928571427
623,2018-01-01,2014-03-08,2018-11-14,808,56,3.8193802747489682,0.0,1.6667008928571427
623,2018-02-01,2014-03-08,2018-11-14,808,56,3.904255391965612,0.0,1.6667008928571427
623,2018-03-01,2014-03-08,2018-11-14,808,56,3.98091678816129,0.0,1.6667008928571427
623,2018-04-01,2014-03-08,2018-11-14,808,56,4.0657919053779334,0.0,1.6667008928571427
623,2018-05-01,2014-03-08,2018-11-14,808,56,4.147929115587589,0.0,1.6667008928571427
623,2018-06-01,2014-03-08,2018-11-14,808,56,4.232804232804233,0.0,1.6667008928571427
623,2018-07-01,2014-03-08,2018-11-14,808,56,4.314941443013888,0.0,1.6667008928571427
623,2018-08-01,2014-03-08,2018-11-14,808,56,4.399816560230532,0.0,1.6667008928571427
623,2018-09-01,2014-03-08,2018-11-14,808,56,4.4846916774471755,0.0,1.6667008928571427
623,2018-10-01,2014-03-08,2018-11-14,808,56,4.566828887656831,0.0,1.6667008928571427
623,2018-11-01,2014-03-08,2018-11-14,808,56,4.651704004873475,0.0,1.6667008928571427
624,2017-01-01,2016-12-10,2019-08-14,664,32,0.06023395415374717,0.0,1.6667008928571427
624,2017-02-01,2016-12-10,2019-08-14,664,32,0.14510907137039092,0.0,1.6667008928571427
624,2017-03-01,2016-12-10,2019-08-14,664,32,0.2217704675660691,0.0,1.6667008928571427
624,2017-04-01,2016-12-10,2019-08-14,664,32,0.30664558478271287,0.0,1.6667008928571427
624,2017-05-01,2016-12-10,2019-08-14,664,32,0.38878279499236806,0.0,1.6667008928571427
624,2017-06-01,2016-12-10,2019-08-14,664,32,0.4736579122090118,0.0,1.6667008928571427
624,2017-07-01,2016-12-10,2019-08-14,664,32,0.555795122418667,0.0,1.6667008928571427
624,2017-08-01,2016-12-10,2019-08-14,664,32,0.6406702396353108,0.0,1.6667008928571427
624,2017-09-01,2016-12-10,2019-08-14,664,32,0.7255453568519545,0.0,1.6667008928571427
624,2017-10-01,2016-12-10,2019-08-14,664,32,0.8076825670616098,0.0,1.6667008928571427
624,2017-11-01,2016-12-10,2019-08-14,664,32,0.8925576842782534,0.0,1.6667008928571427
624,2017-12-01,2016-12-10,2019-08-14,664,32,0.9746948944879087,0.0,1.6667008928571427
624,2018-01-01,2016-12-10,2019-08-14,664,32,1.0595700117045526,0.0,1.6667008928571427
624,2018-02-01,2016-12-10,2019-08-14,664,32,1.144445128921196,0.0,1.6667008928571427
624,2018-03-01,2016-12-10,2019-08-14,664,32,1.2211065251168745,0.0,1.6667008928571427
624,2018-04-01,2016-12-10,2019-08-14,664,32,1.3059816423335182,0.0,1.6667008928571427
624,2018-05-01,2016-12-10,2019-08-14,664,32,1.3881188525431734,0.0,1.6667008928571427
624,2018-06-01,2016-12-10,2019-08-14,664,32,1.4729939697598171,0.0,1.6667008928571427
624,2018-07-01,2016-12-10,2019-08-14,664,32,1.5551311799694723,0.0,1.6667008928571427
624,2018-08-01,2016-12-10,2019-08-14,664,32,1.640006297186116,0.0,1.6667008928571427
624,2018-09-01,2016-12-10,2019-08-14,664,32,1.7248814144027598,0.0,1.6667008928571427
624,2018-10-01,2016-12-10,2019-08-14,664,32,1.8070186246124151,0.0,1.6667008928571427
624,2018-11-01,2016-12-10,2019-08-14,664,32,1.8918937418290587,0.0,1.6667008928571427
624,2018-12-01,2016-12-10,2019-08-14,664,32,1.974030952038714,0.0,1.6667008928571427
624,2019-01-01,2016-12-10,2019-08-14,664,32,2.058906069255358,0.0,1.6667008928571427
624,2019-02-01,2016-12-10,2019-08-14,664,32,2.1437811864720016,0.0,1.6667008928571427
624,2019-03-01,2016-12-10,2019-08-14,664,32,2.2204425826676797,0.0,1.6667008928571427
624,2019-04-01,2016-12-10,2019-08-14,664,32,2.3053176998843234,0.0,1.6667008928571427
624,2019-05-01,2016-12-10,2019-08-14,664,32,2.387454910093979,0.0,1.6667008928571427
624,2019-06-01,2016-12-10,2019-08-14,664,32,2.4723300273106226,0.0,1.6667008928571427
624,2019-07-01,2016-12-10,2019-08-14,664,32,2.5544672375202775,0.0,1.6667008928571427
624,2019-08-01,2016-12-10,2019-08-14,664,32,2.6393423547369212,0.0,1.6667008928571427
625,2017-02-01,2017-01-31,2018-07-26,703,17,0.002737907006988508,0.0,1.6667008928571427
625,2017-03-01,2017-01-31,2018-07-26,703,17,0.07939930320266672,0.0,1.6667008928571427
625,2017-04-01,2017-01-31,2018-07-26,703,17,0.16427442041931045,0.0,1.6667008928571427
625,2017-05-01,2017-01-31,2018-07-26,703,17,0.24641163062896568,0.0,1.6667008928571427
625,2017-06-01,2017-01-31,2018-07-26,703,17,0.3312867478456094,0.0,1.6667008928571427
625,2017-07-01,2017-01-31,2018-07-26,703,17,0.41342395805526466,0.0,1.6667008928571427
625,2017-08-01,2017-01-31,2018-07-26,703,17,0.49829907527190836,0.0,1.6667008928571427
625,2017-09-01,2017-01-31,2018-07-26,703,17,0.5831741924885522,0.0,1.6667008928571427
625,2017-10-01,2017-01-31,2018-07-26,703,17,0.6653114026982073,0.0,1.6667008928571427
625,2017-11-01,2017-01-31,2018-07-26,703,17,0.7501865199148511,0.0,1.6667008928571427
625,2017-12-01,2017-01-31,2018-07-26,703,17,0.8323237301245063,0.0,1.6667008928571427
625,2018-01-01,2017-01-31,2018-07-26,703,17,0.9171988473411501,0.0,1.6667008928571427
625,2018-02-01,2017-01-31,2018-07-26,703,17,1.0020739645577939,0.0,1.6667008928571427
625,2018-03-01,2017-01-31,2018-07-26,703,17,1.078735360753472,0.0,1.6667008928571427
625,2018-04-01,2017-01-31,2018-07-26,703,17,1.1636104779701157,0.0,1.6667008928571427
625,2018-05-01,2017-01-31,2018-07-26,703,17,1.2457476881797709,0.0,1.6667008928571427
625,2018-06-01,2017-01-31,2018-07-26,703,17,1.3306228053964146,0.0,1.6667008928571427
625,2018-07-01,2017-01-31,2018-07-26,703,17,1.41276001560607,0.0,1.6667008928571427
626,2019-10-01,2019-09-29,2019-11-18,773,1,0.005475814013977016,0.0,1.6667008928571427
626,2019-11-01,2019-09-29,2019-11-18,773,1,0.09035093123062075,0.0,1.6667008928571427
627,2019-05-01,2019-04-13,2019-05-01,1360,0,0.049282326125793134,0.5913879135095177,1.6109278735632184
629,2017-09-01,2017-08-03,2017-10-07,33,2,0.07939930320266672,0.0,1.6109278735632184
629,2017-10-01,2017-08-03,2017-10-07,33,2,0.16153651341232195,0.0,1.6109278735632184
630,2015-09-01,2015-08-15,2018-07-04,882,34,0.04654441911880463,0.0,1.6109278735632184
630,2015-10-01,2015-08-15,2018-07-04,882,34,0.12868162932845986,0.0,1.6109278735632184
630,2015-11-01,2015-08-15,2018-07-04,882,34,0.2135567465451036,0.0,1.6109278735632184
630,2015-12-01,2015-08-15,2018-07-04,882,34,0.29569395675475885,0.0,1.6109278735632184
630,2016-01-01,2015-08-15,2018-07-04,882,34,0.38056907397140255,0.0,1.6109278735632184
630,2016-02-01,2015-08-15,2018-07-04,882,34,0.4654441911880463,0.0,1.6109278735632184
630,2016-03-01,2015-08-15,2018-07-04,882,34,0.544843494390713,0.0,1.6109278735632184
630,2016-04-01,2015-08-15,2018-07-04,882,34,0.6297186116073568,0.0,1.6109278735632184
630,2016-05-01,2015-08-15,2018-07-04,882,34,0.711855821817012,0.0,1.6109278735632184
630,2016-06-01,2015-08-15,2018-07-04,882,34,0.7967309390336558,0.0,1.6109278735632184
630,2016-07-01,2015-08-15,2018-07-04,882,34,0.8788681492433109,0.0,1.6109278735632184
630,2016-08-01,2015-08-15,2018-07-04,882,34,0.9637432664599547,0.0,1.6109278735632184
630,2016-09-01,2015-08-15,2018-07-04,882,34,1.0486183836765983,0.0,1.6109278735632184
630,2016-10-01,2015-08-15,2018-07-04,882,34,1.1307555938862537,0.0,1.6109278735632184
630,2016-11-01,2015-08-15,2018-07-04,882,34,1.2156307111028974,0.0,1.6109278735632184
630,2016-12-01,2015-08-15,2018-07-04,882,34,1.2977679213125526,0.0,1.6109278735632184
630,2017-01-01,2015-08-15,2018-07-04,882,34,1.3826430385291963,0.0,1.6109278735632184
630,2017-02-01,2015-08-15,2018-07-04,882,34,1.46751815574584,0.0,1.6109278735632184
630,2017-03-01,2015-08-15,2018-07-04,882,34,1.5441795519415182,0.0,1.6109278735632184
630,2017-04-01,2015-08-15,2018-07-04,882,34,1.629054669158162,0.0,1.6109278735632184
630,2017-05-01,2015-08-15,2018-07-04,882,34,1.7111918793678174,0.0,1.6109278735632184
630,2017-06-01,2015-08-15,2018-07-04,882,34,1.7960669965844611,0.0,1.6109278735632184
630,2017-07-01,2015-08-15,2018-07-04,882,34,1.8782042067941163,0.0,1.6109278735632184
630,2017-08-01,2015-08-15,2018-07-04,882,34,1.96307932401076,0.0,1.6109278735632184
630,2017-09-01,2015-08-15,2018-07-04,882,34,2.0479544412274038,0.0,1.6109278735632184
630,2017-10-01,2015-08-15,2018-07-04,882,34,2.130091651437059,0.0,1.6109278735632184
630,2017-11-01,2015-08-15,2018-07-04,882,34,2.2149667686537025,0.0,1.6109278735632184
630,2017-12-01,2015-08-15,2018-07-04,882,34,2.297103978863358,0.0,1.6109278735632184
630,2018-01-01,2015-08-15,2018-07-04,882,34,2.3819790960800016,0.0,1.6109278735632184
630,2018-02-01,2015-08-15,2018-07-04,882,34,2.4668542132966453,0.0,1.6109278735632184
630,2018-03-01,2015-08-15,2018-07-04,882,34,2.5435156094923235,0.0,1.6109278735632184
630,2018-04-01,2015-08-15,2018-07-04,882,34,2.6283907267089672,0.0,1.6109278735632184
630,2018-05-01,2015-08-15,2018-07-04,882,34,2.7105279369186226,0.0,1.6109278735632184
630,2018-06-01,2015-08-15,2018-07-04,882,34,2.7954030541352664,0.0,1.6109278735632184
630,2018-07-01,2015-08-15,2018-07-04,882,34,2.8775402643449217,0.0,1.6109278735632184
631,2019-08-01,2019-07-03,2019-09-02,242,2,0.07939930320266672,0.0,1.6109278735632184
631,2019-09-01,2019-07-03,2019-09-02,242,2,0.16427442041931045,0.0,1.6109278735632184
632,2015-02-01,2015-01-21,2019-03-24,1127,50,0.030116977076873584,0.0,1.6109278735632184
632,2015-03-01,2015-01-21,2019-03-24,1127,50,0.1067783732725518,0.0,1.6109278735632184
632,2015-04-01,2015-01-21,2019-03-24,1127,50,0.19165349048919553,0.0,1.6109278735632184
632,2015-05-01,2015-01-21,2019-03-24,1127,50,0.27379070069885075,0.0,1.6109278735632184
632,2015-06-01,2015-01-21,2019-03-24,1127,50,0.3586658179154945,0.0,1.6109278735632184
632,2015-07-01,2015-01-21,2019-03-24,1127,50,0.4408030281251497,0.0,1.6109278735632184
632,2015-08-01,2015-01-21,2019-03-24,1127,50,0.5256781453417935,0.0,1.6109278735632184
632,2015-09-01,2015-01-21,2019-03-24,1127,50,0.6105532625584372,0.0,1.6109278735632184
632,2015-10-01,2015-01-21,2019-03-24,1127,50,0.6926904727680925,0.0,1.6109278735632184
632,2015-11-01,2015-01-21,2019-03-24,1127,50,0.7775655899847361,0.0,1.6109278735632184
632,2015-12-01,2015-01-21,2019-03-24,1127,50,0.8597028001943914,0.0,1.6109278735632184
632,2016-01-01,2015-01-21,2019-03-24,1127,50,0.9445779174110351,0.0,1.6109278735632184
632,2016-02-01,2015-01-21,2019-03-24,1127,50,1.029453034627679,0.0,1.6109278735632184
632,2016-03-01,2015-01-21,2019-03-24,1127,50,1.1088523378303456,0.0,1.6109278735632184
632,2016-04-01,2015-01-21,2019-03-24,1127,50,1.1937274550469894,0.0,1.6109278735632184
632,2016-05-01,2015-01-21,2019-03-24,1127,50,1.2758646652566445,0.0,1.6109278735632184
632,2016-06-01,2015-01-21,2019-03-24,1127,50,1.3607397824732883,0.0,1.6109278735632184
632,2016-07-01,2015-01-21,2019-03-24,1127,50,1.4428769926829434,0.0,1.6109278735632184
632,2016-08-01,2015-01-21,2019-03-24,1127,50,1.5277521098995872,0.0,1.6109278735632184
632,2016-09-01,2015-01-21,2019-03-24,1127,50,1.612627227116231,0.0,1.6109278735632184
632,2016-10-01,2015-01-21,2019-03-24,1127,50,1.6947644373258863,0.0,1.6109278735632184
632,2016-11-01,2015-01-21,2019-03-24,1127,50,1.7796395545425299,0.0,1.6109278735632184
632,2016-12-01,2015-01-21,2019-03-24,1127,50,1.8617767647521852,0.0,1.6109278735632184
632,2017-01-01,2015-01-21,2019-03-24,1127,50,1.946651881968829,0.0,1.6109278735632184
632,2017-02-01,2015-01-21,2019-03-24,1127,50,2.0315269991854725,0.0,1.6109278735632184
632,2017-03-01,2015-01-21,2019-03-24,1127,50,2.1081883953811507,0.0,1.6109278735632184
632,2017-04-01,2015-01-21,2019-03-24,1127,50,2.1930635125977944,0.0,1.6109278735632184
632,2017-05-01,2015-01-21,2019-03-24,1127,50,2.27520072280745,0.0,1.6109278735632184
632,2017-06-01,2015-01-21,2019-03-24,1127,50,2.3600758400240935,0.0,1.6109278735632184
632,2017-07-01,2015-01-21,2019-03-24,1127,50,2.442213050233749,0.0,1.6109278735632184
632,2017-08-01,2015-01-21,2019-03-24,1127,50,2.5270881674503927,0.0,1.6109278735632184
632,2017-09-01,2015-01-21,2019-03-24,1127,50,2.6119632846670364,0.0,1.6109278735632184
632,2017-10-01,2015-01-21,2019-03-24,1127,50,2.6941004948766913,0.0,1.6109278735632184
632,2017-11-01,2015-01-21,2019-03-24,1127,50,2.778975612093335,0.0,1.6109278735632184
632,2017-12-01,2015-01-21,2019-03-24,1127,50,2.8611128223029905,0.0,1.6109278735632184
632,2018-01-01,2015-01-21,2019-03-24,1127,50,2.9459879395196342,0.0,1.6109278735632184
632,2018-02-01,2015-01-21,2019-03-24,1127,50,3.030863056736278,0.0,1.6109278735632184
632,2018-03-01,2015-01-21,2019-03-24,1127,50,3.107524452931956,0.0,1.6109278735632184
632,2018-04-01,2015-01-21,2019-03-24,1127,50,3.1923995701486,0.0,1.6109278735632184
632,2018-05-01,2015-01-21,2019-03-24,1127,50,3.2745367803582552,0.0,1.6109278735632184
632,2018-06-01,2015-01-21,2019-03-24,1127,50,3.359411897574899,0.0,1.6109278735632184
632,2018-07-01,2015-01-21,2019-03-24,1127,50,3.441549107784554,0.0,1.6109278735632184
632,2018-08-01,2015-01-21,2019-03-24,1127,50,3.5264242250011977,0.0,1.6109278735632184
632,2018-09-01,2015-01-21,2019-03-24,1127,50,3.6112993422178414,0.0,1.6109278735632184
632,2018-10-01,2015-01-21,2019-03-24,1127,50,3.693436552427497,0.0,1.6109278735632184
632,2018-11-01,2015-01-21,2019-03-24,1127,50,3.7783116696441406,0.0,1.6109278735632184
632,2018-12-01,2015-01-21,2019-03-24,1127,50,3.860448879853796,0.0,1.6109278735632184
632,2019-01-01,2015-01-21,2019-03-24,1127,50,3.9453239970704397,0.0,1.6109278735632184
632,2019-02-01,2015-01-21,2019-03-24,1127,50,4.030199114287083,0.0,1.6109278735632184
632,2019-03-01,2015-01-21,2019-03-24,1127,50,4.106860510482761,0.0,1.6109278735632184
633,2017-09-01,2017-08-29,2018-12-28,497,15,0.008213721020965523,0.0,1.6109278735632184
633,2017-10-01,2017-08-29,2018-12-28,497,15,0.09035093123062075,0.0,1.6109278735632184
633,2017-11-01,2017-08-29,2018-12-28,497,15,0.1752260484472645,0.0,1.6109278735632184
633,2017-12-01,2017-08-29,2018-12-28,497,15,0.2573632586569197,0.0,1.6109278735632184
633,2018-01-01,2017-08-29,2018-12-28,497,15,0.3422383758735634,0.0,1.6109278735632184
633,2018-02-01,2017-08-29,2018-12-28,497,15,0.4271134930902072,0.0,1.6109278735632184
633,2018-03-01,2017-08-29,2018-12-28,497,15,0.5037748892858854,0.0,1.6109278735632184
633,2018-04-01,2017-08-29,2018-12-28,497,15,0.5886500065025292,0.0,1.6109278735632184
633,2018-05-01,2017-08-29,2018-12-28,497,15,0.6707872167121843,0.0,1.6109278735632184
633,2018-06-01,2017-08-29,2018-12-28,497,15,0.7556623339288281,0.0,1.6109278735632184
633,2018-07-01,2017-08-29,2018-12-28,497,15,0.8377995441384833,0.0,1.6109278735632184
633,2018-08-01,2017-08-29,2018-12-28,497,15,0.9226746613551271,0.0,1.6109278735632184
633,2018-09-01,2017-08-29,2018-12-28,497,15,1.0075497785717709,0.0,1.6109278735632184
633,2018-10-01,2017-08-29,2018-12-28,497,15,1.089686988781426,0.0,1.6109278735632184
633,2018-11-01,2017-08-29,2018-12-28,497,15,1.1745621059980698,0.0,1.6109278735632184
633,2018-12-01,2017-08-29,2018-12-28,497,15,1.256699316207725,0.0,1.6109278735632184
634,2015-12-01,2015-11-12,2016-01-21,855,2,0.052020233132781646,0.0,1.6109278735632184
634,2016-01-01,2015-11-12,2016-01-21,855,2,0.13689535034942538,0.0,1.6109278735632184
635,2014-03-01,2014-02-15,2019-11-13,204,68,0.03833069809783911,0.0,1.6109278735632184
635,2014-04-01,2014-02-15,2019-11-13,204,68,0.12320581531448284,0.0,1.6109278735632184
635,2014-05-01,2014-02-15,2019-11-13,204,68,0.20534302552413808,0.0,1.6109278735632184
635,2014-06-01,2014-02-15,2019-11-13,204,68,0.29021814274078184,0.0,1.6109278735632184
635,2014-07-01,2014-02-15,2019-11-13,204,68,0.37235535295043704,0.0,1.6109278735632184
635,2014-08-01,2014-02-15,2019-11-13,204,68,0.4572304701670808,0.0,1.6109278735632184
635,2014-09-01,2014-02-15,2019-11-13,204,68,0.5421055873837245,0.0,1.6109278735632184
635,2014-10-01,2014-02-15,2019-11-13,204,68,0.6242427975933798,0.0,1.6109278735632184
635,2014-11-01,2014-02-15,2019-11-13,204,68,0.7091179148100235,0.0,1.6109278735632184
635,2014-12-01,2014-02-15,2019-11-13,204,68,0.7912551250196787,0.0,1.6109278735632184
635,2015-01-01,2014-02-15,2019-11-13,204,68,0.8761302422363224,0.0,1.6109278735632184
635,2015-02-01,2014-02-15,2019-11-13,204,68,0.9610053594529662,0.0,1.6109278735632184
635,2015-03-01,2014-02-15,2019-11-13,204,68,1.0376667556486443,0.0,1.6109278735632184
635,2015-04-01,2014-02-15,2019-11-13,204,68,1.122541872865288,0.0,1.6109278735632184
635,2015-05-01,2014-02-15,2019-11-13,204,68,1.2046790830749434,0.0,1.6109278735632184
635,2015-06-01,2014-02-15,2019-11-13,204,68,1.2895542002915872,0.0,1.6109278735632184
635,2015-07-01,2014-02-15,2019-11-13,204,68,1.3716914105012423,0.0,1.6109278735632184
635,2015-08-01,2014-02-15,2019-11-13,204,68,1.456566527717886,0.0,1.6109278735632184
635,2015-09-01,2014-02-15,2019-11-13,204,68,1.5414416449345298,0.0,1.6109278735632184
635,2015-10-01,2014-02-15,2019-11-13,204,68,1.623578855144185,0.0,1.6109278735632184
635,2015-11-01,2014-02-15,2019-11-13,204,68,1.7084539723608287,0.0,1.6109278735632184
635,2015-12-01,2014-02-15,2019-11-13,204,68,1.7905911825704839,0.0,1.6109278735632184
635,2016-01-01,2014-02-15,2019-11-13,204,68,1.8754662997871276,0.0,1.6109278735632184
635,2016-02-01,2014-02-15,2019-11-13,204,68,1.9603414170037714,0.0,1.6109278735632184
635,2016-03-01,2014-02-15,2019-11-13,204,68,2.039740720206438,0.0,1.6109278735632184
635,2016-04-01,2014-02-15,2019-11-13,204,68,2.124615837423082,0.0,1.6109278735632184
635,2016-05-01,2014-02-15,2019-11-13,204,68,2.2067530476327373,0.0,1.6109278735632184
635,2016-06-01,2014-02-15,2019-11-13,204,68,2.291628164849381,0.0,1.6109278735632184
635,2016-07-01,2014-02-15,2019-11-13,204,68,2.373765375059036,0.0,1.6109278735632184
635,2016-08-01,2014-02-15,2019-11-13,204,68,2.4586404922756797,0.0,1.6109278735632184
635,2016-09-01,2014-02-15,2019-11-13,204,68,2.5435156094923235,0.0,1.6109278735632184
635,2016-10-01,2014-02-15,2019-11-13,204,68,2.625652819701979,0.0,1.6109278735632184
635,2016-11-01,2014-02-15,2019-11-13,204,68,2.7105279369186226,0.0,1.6109278735632184
635,2016-12-01,2014-02-15,2019-11-13,204,68,2.792665147128278,0.0,1.6109278735632184
635,2017-01-01,2014-02-15,2019-11-13,204,68,2.8775402643449217,0.0,1.6109278735632184
635,2017-02-01,2014-02-15,2019-11-13,204,68,2.9624153815615655,0.0,1.6109278735632184
635,2017-03-01,2014-02-15,2019-11-13,204,68,3.0390767777572436,0.0,1.6109278735632184
635,2017-04-01,2014-02-15,2019-11-13,204,68,3.1239518949738874,0.0,1.6109278735632184
